TKT-Ticket ID,TKT-Created Time,TKT-Title,TKT-Category,TKT-Severity,TKT-Status,TKT-Assigned To User,TKT-Account Name,TKT-Resolution/Change Type,TKT-Root Cause Category,TKT-Solution,TKT-Actual Resolution Date,TKT-Team
3991220,2025-08-27 07:15:22,New vulnerabilities notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,Patch has already been approved via ManageEngine. Wil roll out to the next patching window.,2025-08-27 15:27:14,Cloud - Security
3991203,2025-08-27 06:51:04,New vulnerabilities notification from Microsoft Defender for Endpoint,Alert,Alert,Closed,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,This patch has already been approved.,2025-08-27 12:10:38,Cloud - Security
3991190,2025-08-27 06:34:09,New vulnerabilities notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,Patch has already been approved via ManageEngine. Wil roll out to the next patching window.,2025-08-27 15:27:21,Cloud - Security
3991185,2025-08-27 06:31:22,New vulnerabilities notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,Patch has already been approved via ManageEngine. Wil roll out to the next patching window.,2025-08-27 15:27:26,Cloud - Security
3991184,2025-08-27 06:31:21,New vulnerabilities notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,Patch has already been approved via ManageEngine. Wil roll out to the next patching window.,2025-08-27 15:27:31,Cloud - Security
3991178,2025-08-27 06:22:58,New vulnerabilities notification from Microsoft Defender for Endpoint,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,Patch has already been approved via ManageEngine. Wil roll out to the next patching window.,2025-08-27 15:27:36,Cloud - Security
3989547,2025-08-26 14:16:49,Failure Notification for Automate Patch Deployment task-Millennium - Auto Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patch will apply to the machines in the next patching window,2025-08-27 11:30:14,Cloud - Security
3989330,2025-08-26 13:18:17,Air Lock Exception List,Support Tickets,Service Request,Incident Resolved,Lance Letran,Isalbi,Airlock,Security,The provided entries have been successfully added to the Air Lock allow list. No further action is required at this time. Ticket closed.,2025-08-28 10:31:31,Cloud - Security
3988196,2025-08-26 08:45:30,Fw: Trello Pop Up,Support Tickets,Service Request,Closed,Lance Letran,Pacific Optics Pty Ltd,Internet Browser,Security,"Investigated Trello pop-up reported by Jacob. Identified as a scareware browser message, not a legitimate virus detection. Remoted into user&rsquo;s device, cleared browser cache/cookies, checked extensions, and ran a full Windows Defender scan. No active threats found. Pop-up issue resolved and confirmed with user. Ticket closed.",2025-08-26 13:46:42,Cloud - Security
3986898,2025-08-25 15:43:34,Failure Notification for Automate Patch Deployment task-KD Corp - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patch done,2025-08-27 11:29:18,Cloud - Security
3986894,2025-08-25 15:43:19,Failure Notification for Automate Patch Deployment task-KDR Gold Coast - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patch is already applied,2025-08-27 11:28:45,Cloud - Security
3986718,2025-08-25 14:50:04,Address Microsoft Visual C++ vulnerabilities i,Support Tickets,Service Request,Incident Resolved,Lance Letran,NW - Millennium Services Group Limited (MHT),Threat Vulnerabilities,Security,"Microsoft Visual C++ patches are ongoing. Majority deployed, with 38 x86 and 111 x64 endpoints still showing as missing. Requested client to confirm if these machines are active. Ticket can be closed as patching will continue in cycle.",2025-09-01 16:16:46,Cloud - Security
3986231,2025-08-25 12:27:05,Failure Notification for Automate Patch Deployment task-Wyvern Health - Auto Patch Deployment Policy - Workstations WHEWS-02Cs4dwfk|WHEWS-1zfEcCIol|WHEWS-8qkYPlDl1|WHEWS-AbwAQ3R43|WHEWS-F57XrNu9A|WHEWS-Jr81ukgPL|WHEWS-KMnek5km6|WHEWS-NOq5l8Yr5|WHEWS-Okh7f6wZe|WHEWS-QveEtN035|WHEWS-XXmpoWVSK|WHEWS-gYVCzRVDv|WHEWS-hT6dTu9MA|WHEWS-jYmHe3JJe|WHEWS-zY5d85jPh|WHEWS-zpmK8Ebpf,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Managed on 3995811 ,2025-08-28 12:31:32,Cloud - Security
3985626,2025-08-25 10:04:35,Failure Notification for Automate Patch Deployment task-IsAlbi - Auto Patch Deployment Policy - Workstations ISALBI-MEL314|ISWS028|ISWS031|ISWS335,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Will patch on the next patching window,2025-08-28 12:33:04,Cloud - Security
3985605,2025-08-25 09:54:37,Failure Notification for Automate Patch Deployment task-Claro  - Auto Deployment Policy - Workstations 02255-nb|04597-nb|04887-Danielle-nb|04918-nb|04997-nb|05123-nb|05305-nb|05741-nb,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Will patch on the next patching window,2025-08-28 12:33:23,Cloud - Security
3984663,2025-08-24 12:25:04,Failure Notification for Automate Patch Deployment task-Playgroup Victoria- Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patch will be applied in the next patching window,2025-08-27 11:11:38,Cloud - Security
3984661,2025-08-24 12:24:26,Failure Notification for Automate Patch Deployment task-PacOps - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patch will be applied in the next patching window,2025-08-27 11:11:08,Cloud - Security
3984658,2025-08-24 12:22:39,Failure Notification for Automate Patch Deployment task-NQPHN - Auto Patch Deployment Policy - Workstations NQPHN-HPZ050|NQPHN-HPZ124|NQPHN-HPZ136,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patch done,2025-08-28 12:16:34,Cloud - Security
3984657,2025-08-24 12:22:18,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patch will be redployed in the next patching window,2025-08-27 11:07:37,Cloud - Security
3984653,2025-08-24 12:21:48,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Servers,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Already patched,2025-08-27 11:06:03,Cloud - Security
3984637,2025-08-24 12:02:59,Failure Notification for Automate Patch Deployment task-Fyna Foods - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Already patched,2025-08-27 11:04:55,Cloud - Security
3984616,2025-08-24 11:11:01,Failure Notification for Automate Patch Deployment task-SSG - Auto Deployment Policy - Workstations DESKTOP-I2ARN93|DESKTOP-RM9D9HJ|SSG-5CD324D23H|SSG-5CD324D23P|SSG-8CC3232XDG|SSG-8CC3232XG9|SSG-8CC3232XJ4,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patch done,2025-08-28 12:16:30,Cloud - Security
3984611,2025-08-24 11:02:56,Failure Notification for Automate Patch Deployment task-KD Bus - Auto Deployment Policy - Workstations ATEWXD190|ATEWXD238|ATEWXD398|ATEWXL177|ATEWXL410|ATEWXL432|ATEWXL474|KDB-4Z2B244|KDB-7GPVHF3|KDB-BF6LPT3|KDB-DHYX033|KDB-G2KS8G3|KDB-GCPVHF3|KDB-GDPVHF3|KDB-JAL7820,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patch done,2025-08-28 12:16:26,Cloud - Security
3984587,2025-08-24 10:12:04,[OrroCyber #318801] SentinelOne - SparkOnSoft_961140.exe detected as Malware on 01733-nb,Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,"Confirmed with cyber team that the detected executable on device 01733-nb was already killed and quarantined by SentinelOne. No active malicious process remains. User has been advised, and recommendation provided to recover and reimage the device since it is tied to an ex-employee and unmanaged. Ticket can now be closed.",2025-08-28 12:16:58,Cloud - Security
3983897,2025-08-23 15:51:32,Failure Notification for Automate Patch Deployment task-Culcairn Solar Farm - Deployment Policy - Servers - Group 1,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patch is already on going.,2025-08-27 10:48:06,Cloud - Security
3983836,2025-08-23 14:16:33,Failure Notification for Automate Patch Deployment task-Millennium - Auto Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patch is already on going.,2025-08-27 10:48:04,Cloud - Security
3983833,2025-08-23 14:13:29,Failure Notification for Automate Patch Deployment task-Claro  - Auto Deployment Policy - Servers,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patch is already on going.,2025-08-27 10:47:54,Cloud - Security
3982739,2025-08-22 15:43:23,Failure Notification for Automate Patch Deployment task-KD Corp - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Already managed on newer ticket. ,2025-08-26 09:15:34,Cloud - Security
3982023,2025-08-22 12:25:34,Failure Notification for Automate Patch Deployment task-Wyvern Health - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Already managed on newer ticket. ,2025-08-26 09:16:09,Cloud - Security
3981380,2025-08-22 10:05:06,Failure Notification for Automate Patch Deployment task-IsAlbi - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Already managed on newer ticket. ,2025-08-26 09:16:16,Cloud - Security
3981307,2025-08-22 09:54:41,Failure Notification for Automate Patch Deployment task-Claro  - Auto Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Already managed on newer ticket. ,2025-08-26 09:16:22,Cloud - Security
3979967,2025-08-21 16:07:40,"Fw: System Account successfully used the link to ""IsAlbi_2025.07.30 - Budget Total Company Phocas Load""",Support Tickets,Incident,Closed,Lance Letran,Pacific Optics Pty Ltd,Phishing & Spam,Security,No further action required,2025-09-05 12:28:33,Cloud - Security
3979817,2025-08-21 15:23:15,Failure Notification for Automate Patch Deployment task-SGS - Auto Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Already managed on newer ticket. ,2025-08-26 09:15:04,Cloud - Security
3979334,2025-08-21 13:26:53,Failure Notification for Automate Patch Deployment task-AI Topper - Auto Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Already managed on newer ticket. ,2025-08-26 09:15:14,Cloud - Security
3979063,2025-08-21 12:22:14,Failure Notification for Automate Patch Deployment task-MIPS - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Already managed on newer ticket. ,2025-08-26 09:15:19,Cloud - Security
3979058,2025-08-21 12:21:14,Failure Notification for Automate Patch Deployment task-NQPHN - Auto Patch Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Already managed on newer ticket. ,2025-08-26 09:15:24,Cloud - Security
3978790,2025-08-21 11:02:40,Failure Notification for Automate Patch Deployment task-KD Bus - Auto Deployment Policy - Workstations,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Already managed on newer ticket. ,2025-08-26 09:15:30,Cloud - Security
3978339,2025-08-21 09:14:34,[OrroCyber #318126] [Microsoft Sentinel][High] 2715: A potentially malicious URL click was detected,Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Threat Vulnerabilities,Security,"User John Boulous confirmed he did not enter credentials on the phishing site. Full Defender scan completed on endpoint, no threats found. Malicious domains blocked. No further action required.",2025-08-22 11:32:55,Cloud - Security
3977926,2025-08-21 01:56:26,Important Security Bulletin: 4 Vulnerabilities uncovered and fixed in Arcserve UDP,Support Tickets,Alert,Closed,Lance Letran,Orro Cloud,Patching,Security,"This is no longer with NW.
No further action required.",2025-08-22 13:07:04,Cloud - BAU Support
3976380,2025-08-20 14:16:52,Failure Notification for Automate Patch Deployment task-Millennium - Auto Deployment Policy - Workstations DESKTOP-0ESRLQ4|DESKTOP-25NJQES|DESKTOP-4G6KNF1|DESKTOP-4MRN5Q4|DESKTOP-83U1SCQ|DESKTOP-8J51555|DESKTOP-AED0E4J|DESKTOP-DLT7R7Q|DESKTOP-F2NH2BC|DESKTOP-FLVIE7T|DESKTOP-HR7M4UJ|DESKTOP-IK1PCRR|DESKTOP-ITPOO70|DESKTOP-KTKPQ14|DESKTOP-LKL8D1C|DESKTOP-M3FJ4NP|DESKTOP-MUE19V2|DESKTOP-N11GL73|DESKTOP-N57FPS5|DESKTOP-NU1TKV9|DESKTOP-ROH0CHD|DESKTOP-SAQF34I|DESKTOP-UAEFLHM|DESKTOP-UD4FI7H|DESKTOP-V3AAN1E|MIL-000737|MIL-000761|MIL-000873|MIL-002415   ,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-08-22 16:16:43,Cloud - Security
3975926,2025-08-20 12:20:30,URGENT | Possible Compromised Computer | Jonathan Murphy,Support Tickets,Incident,Closed,Lance Letran,Pacific Optics Pty Ltd,Threat Vulnerabilities,Security,"Completed investigation and remediation on Jonathan Murphy’s workstation. Device was isolated from corporate LAN, browser cache cleared, and full Microsoft Defender scan performed (0 threats detected). Verified Meraki content filtering in place blocking high-risk categories (Pornography, Malware, Phishing, Exploits, Botnets). Workstation reconnected and confirmed stable. User informed of actions taken and advised to report if similar pop-ups occur again. Ticket resolved and closed.",2025-08-22 12:20:08,Cloud - Metroid
3975785,2025-08-20 11:46:32,[OrroCyber #317965] [Microsoft Sentinel][Medium] 2706: Application ID URI Changed,Support Tickets,Incident,Closed,Lance Letran,Orro Cloud,Configuration,Security,The Application ID URI change was an expected action by an admin. No further action required.,2025-08-20 16:05:48,Cloud - Security
3974918,2025-08-20 08:17:33,Please upgrade Isalbi-mel330 to windows 11,Support Tickets,Service Request,Closed,Lance Letran,Isalbi,Operating System (Windows),Software,Windows 11 upgrade completed on Isalbi-MEL330. Device rebooted and confirmed running Windows 11.,2025-08-20 17:17:21,Cloud - Security
3974370,2025-08-19 21:21:53,Threat Vulnerabilities - Weekly Report ,Support Tickets,Incident,Closed,Lance Letran,NW - Millennium Services Group Limited (MHT),Other,Account,"Meeting held with Michael Chung on 28 Aug 2025 regarding case 3974370. Discussed access requirements and confirmed that Michael Chung will arrange a temporary GA account setup for Michael Villaflor through Ashley Mann-Thomas.

No further action required from our end until GA access is provided. Closing the ticket.",2025-08-28 16:39:16,Cloud - Security
3973446,2025-08-19 15:43:25,Failure Notification for Automate Patch Deployment task-KD Corp - Auto Patch Deployment Policy - Workstations KD-SYD-48,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-08-22 16:15:50,Cloud - Security
3973445,2025-08-19 15:43:23,Failure Notification for Automate Patch Deployment task-KDR Gold Coast - Auto Patch Deployment Policy - Workstations KDR-LT-215|KDR-SURFACE-002,Alert,Alert,Incident Resolved,Lance Letran,Orro Cloud,Patching,Security,Patched successfully - Resolved,2025-08-22 16:15:54,Cloud - Security
